precipitation,delta_surface_storage,delta_storage_canopy,delta_storage_snow,delta_storage_subsurface,evaptranssum,evaporation,surface_runoff,transpiration,deep_drainage,recharge
0,0,0.0134681358806429,0,-0.0662750251699435,-0.0570670647355985,0.0435989288549556,0,0,0.00748439847941446,0.00920930527316186
0,0,0.0128257705849349,0,-0.0717268195894576,-0.0634277942347308,0.0506020236497958,0,0,0.00724610385742133,0.00830007624337404
0,0,0.011217497632879,0,-0.0589977192580591,-0.051195336452109,0.03997783881923,0,0,0.00707615482910616,0.00780418567794988
0,0,0.0105242135953688,0,-0.0522612373988522,-0.0447943676905154,0.0342701540951467,0,0,0.00694403584892915,0.00746801911266547
0,0,0.0112975688072545,0,-0.048018844715898,-0.0408016708490545,0.0295041020417999,0,0,0.006835579724474,0.00721969714105276
0,0,0.0114668615277555,0,-0.0424078683199696,-0.0353858939613142,0.0239190324335586,0,0,0.00674336641688172,0.00702384247328138
0,0,0.0117816840989866,0,-0.037910030340754,-0.0310468938883007,0.0192652097893141,0,0,0.0066630990007247,0.00686459949270993
0,0,0.0130082630245329,0,-0.0339755850986876,-0.0272458917257284,0.0142376287011955,0,0,0.00659206973390893,0.0067340317898869
0,0,0.00936113378132153,0,-0.0299014665993127,-0.0232839085866845,0.0139227748053629,0,0,0.00652845416636247,0.006621336707514
0,0,0.0126850981608118,0,-0.0197324798418776,-0.0132122060489438,0.000527107888132042,0,0,0.00647095044466282,0.00652430338104035
0,0,0.00672915241443012,0,-0.0184493200927136,-0.0120136189759359,0.00528446656150574,0,0,0.00641858846427351,0.00643912177016143
0,0,-0.124365379508919,0,-0.0463743761001751,-0.0400118993724092,0.155107240826192,0,0.00927003805513615,0.00637060994320049,0.00636272746884319
0,0,2.19796828924741e-10,0,-0.0659255420391673,-0.0596320550506112,0.058358032093837,0,0.0012740227369774,0.00632643998747229,0.00629679103217905
0,0,-9.51582125049733e-11,0,-0.171005327207695,-0.164770045116651,0.0470602565310582,0,0.117709788680751,0.00628546936024977,0.00623561724986677
0,0,-1.42129892579418e-11,0,-0.168439850380764,-0.162265366967082,0.0478998110142326,0,0.114365555967062,0.0062473468373346,0.0061820511425406
0,0,-1.68629847227802e-11,0,-0.160227132849286,-0.154100407413601,0.0481614111637739,0,0.10593899626669,0.00621177458485406,0.00613324327341208
0,0,-1.47287274114749e-11,0,-0.146656141158019,-0.140572688116536,0.0462816540944161,0,0.0942910340368488,0.00617849987098924,0.00608872814756181
0,0,-2.21935448534508e-11,0,-0.110655397706068,-0.104600470251902,0.0401669353180212,0,0.0644335349560741,0.00614732115426325,0.0060480077573837
0,0,-1.94400913638836e-11,0,-0.0770192941831738,-0.0710044065408857,0.0326079414849855,0,0.0383964650753402,0.00611806096695519,0.00601061528757437
0,0,0.00427503234932106,0,-0.0173025362128101,-0.0113268002043672,0.00705176785504613,0,0,0.0060905755106242,0.00597667523838033
0,0,0.00531926663184871,0,-0.0184017630922426,-0.0124577324799056,0.00713846584805685,0,0,0.00606469145973359,0.00594496956433362
0,0,-0.0035669677082,0,-0.0252249798700177,-0.0193102197267461,0.0228218011143709,0,5.53863205752559e-05,0.00604026270886895,0.00591526568861445
0,0,-0.00602733131017005,0,-0.0332256251172112,-0.027337944976815,0.0331949122648242,0,0.000170364022160823,0.00601716282973708,0.00588767952911468
0,0,1.06752919094314e-11,0,-0.0323590095867985,-0.0264967117963568,0.0264932721657985,0,3.43961988302858e-06,0.00599528146796937,0.00586208722717352
0,0,-1.49231561079315e-12,0,-0.0311132003644161,-0.0252748045932358,0.0250672431591228,0,0.000207561435605273,0.00597452071996263,0.0058382110159134
0,0,-2.36700544571483e-12,0,-0.0294340452319375,-0.0236180565991669,0.0234631465540036,0,0.000154910047530229,0.00595479359322984,0.00581587154260205
0,0,-2.66941787538686e-12,0,-0.0258398667592701,-0.0200449608786012,0.019942417743781,0,0.000102543137489659,0.00593602223475811,0.0057949438364783
0,0,-1.46698589639359e-12,0,-0.0237241115346478,-0.0179489820819276,0.0178800116704702,0,6.89704129243268e-05,0.00591813663990845,0.00577527443664978
0,0,2.68762491683681e-13,0,-0.0238516589029132,-0.0180950724013252,0.0180196999871308,0,7.53724139256625e-05,0.00590107357264926,0.00575672722412207
0,0,0.00502844395881754,0,-0.0170199066310488,-0.0112809247758977,0.00625248081708011,0,0,0.0058847759369841,0.00573936242896212
0,0,0.00604159052481546,0,-0.0161464101511228,-0.0104239640781871,0.00438237355337169,0,0,0.00586919180824883,0.00572288913788507
0,0,-0.00725398717502585,0,-0.0237455518013121,-0.0180386104129742,0.0252096063475518,0,8.29912404482037e-05,0.00585427373337522,0.00570713710666366
0,0,-0.00316160560991514,0,-0.0204927184158805,-0.0148005198254188,0.0178722420717696,0,8.98833635643362e-05,0.00583997850813838,0.00569235711789814
0,0,0.00208215800391939,0,-0.0149419618642241,-0.00926387273506492,0.00718171473114553,0,0,0.00582626686734062,0.00567844063705977
0,0,-0.00273659970555973,0,-0.0215481397522126,-0.0158833137388926,0.0182683082367806,0,0.000351605207671795,0.00581310219345798,0.00566503283782902
0,0,1.21745217053481e-10,0,-0.0534277589663361,-0.0477749596155304,0.0312887189437473,0,0.0164862405500379,0.00580043695565299,0.00565241425904517
0,0,-1.51713067268822e-11,0,-0.129787086546003,-0.124149714347345,0.0335439597681049,0,0.0906057545944112,0.00578816300032936,0.00564033366447012
0,0,-1.0972240280175e-11,0,-0.113569668005766,-0.107935768327737,0.0362048086292869,0,0.0717309597094219,0.00577629646496322,0.00562884952419869
0,0,-8.53978496434684e-12,0,-0.112351476714593,-0.106729114064397,0.0388196671700689,0,0.067909446902868,0.00576482587159151,0.00561792993567409
0.039996,0,-8.70618838069232e-11,0,-0.066185402586143,-0.0605789841092105,0.0450204313682437,0,0.0555545528280287,0.00575374586327893,0.00560771530798265
0.125604,0,1.95085117165128e-06,0,0.0340515347870678,0.0396474507721948,0.0543287551884888,0,0.0316258431881447,0.00574305922058615,0.00559833869128223
0.238392,0,-1.95085117165148e-06,0,0.142128423614395,0.147704171630339,0.0738754779785555,0,0.0168143012422771,0.00573275487141564,0.0055883330312008
