precipitation,delta_surface_storage,delta_storage_canopy,delta_storage_snow,delta_storage_subsurface,evaptranssum,evaporation,surface_runoff,transpiration,deep_drainage,recharge
0,0,0.0134681358806429,0,-0.261236005789215,-0.0146471060186889,0.00117897013804602,0,0,0.0448348685918963,0.246643507103232
0,0,0.0129116479101209,0,-0.245694066037231,-0.0350727535012835,0.0221611055911626,0,0,0.0447436259665645,0.210663194843864
0,0,0.0112080570424423,0,-0.218842403323833,-0.0278307745076916,0.0166227174652492,0,0,0.0446668306339685,0.191084307498782
0,0,0.0104816039325039,0,-0.201726396308914,-0.0241340353272149,0.013652431394711,0,0,0.0446005405644483,0.177644730282312
0,0,0.0112516618240878,0,-0.189270943316842,-0.0217691051273873,0.0105174433032995,0,0,0.0445419572424803,0.167611146151599
0,0,0.0114631109258328,0,-0.178552317029698,-0.0190104388985031,0.00754732797267031,0,0,0.0444890305437196,0.159629581712955
0,0,0.011825634444578,0,-0.169751910761988,-0.0167102098835563,0.0048845754389783,0,0,0.0444402190277968,0.153113610702937
0,0,0.0130963789459168,0,-0.162229797611417,-0.0146137954609547,0.0015174165150379,0,0,0.0443943391733125,0.147676087648905
0,0,0.00983335506803672,0,-0.155480288364288,-0.0124771943929967,0.00264383932496003,0,0,0.0443504671435984,0.143138072966475
0,0,0.0126865078337972,0,-0.146499263335045,-0.00745421094659664,-0.00523229688720063,0,0,0.0443078733048114,0.139159533009307
0,0,0.00682837142193117,0,-0.142300242170222,-0.00669827875559938,-0.000130092666331777,0,0,0.0442659753670242,0.135702749852961
0,0,-0.125054465229891,0,-0.165281394292833,-0.0327137379725605,0.14887113907554,0,0.00889706412691098,0.0442242245199667,0.132659684203583
0,0,2.20036335341924e-10,0,-0.178941172624491,-0.0490714188251741,0.0478465617402193,0,0.00122485686491843,0.0441823365035814,0.130061276767871
0,0,-9.45879694852065e-11,0,-0.283338801960781,-0.155858043704457,0.037185434796474,0,0.118672609002571,0.0441389195122549,0.12766369641357
0,0,-1.39253799439138e-11,0,-0.277356100014913,-0.152032500635338,0.0360384491140291,0,0.115994051535234,0.0440940250419691,0.125479795378655
0,0,-1.67160076544801e-11,0,-0.265619008206613,-0.142249877485521,0.0342185662147507,0,0.108031311287486,0.044047717177008,0.12350978571041
0,0,-1.45132937835067e-11,0,-0.249113468687938,-0.127525271842451,0.0311447294224309,0,0.0963805424345333,0.0440000635568142,0.121716631784334
0,0,-2.24092741877051e-11,0,-0.209390858588904,-0.0894346239502974,0.0233250467247394,0,0.0661095772479673,0.0439512767396807,0.120077500108087
0,0,-1.96802919863558e-11,0,-0.174149558813042,-0.0556960652774629,0.0161746464289574,0,0.0395214188681859,0.0439014773269799,0.118570913260351
0,0,0.0043700262574669,0,-0.12094210216901,-0.00387605584563865,-0.000493970411828259,0,0,0.0438508734019693,0.117182509799377
0,0,0.00536271029151866,0,-0.120933829569367,-0.00515919222655561,-0.000203518064963057,0,0,0.0437992721979081,0.115883899288968
0,0,-0.00416388102600807,0,-0.123592394366369,-0.00902666222107036,0.0131280243410443,0,6.25189060341469e-05,0.0437465191690962,0.114667934679425
0,0,-0.00556883755608747,0,-0.126450721976198,-0.0130147885745144,0.018407429788581,0,0.000176196342020794,0.0436925268042903,0.113530929789102
0,0,-1.7994592518287e-08,0,-0.125566033929317,-0.0131901168650269,0.0131391929287359,0,5.09419308835246e-05,0.0436372257678731,0.112464423820897
0,0,-1.51014110837441e-12,0,-0.124226576258025,-0.0128496227633746,0.0126457434671055,0,0.000203879297779259,0.0435805749174423,0.111460153184366
0,0,-2.48682016721241e-12,0,-0.122431777552265,-0.0119987584156011,0.0118495086697476,0,0.000149249748340254,0.0435225547698942,0.110511596746798
0,0,-2.94394501649494e-12,0,-0.119686727234694,-0.0101478970780722,0.0100587592564244,0,8.91378245917657e-05,0.0434631567453836,0.109613730569982
0,0,-2.03685942915764e-12,0,-0.11744244066449,-0.00875237315315662,0.00871425319984226,0,3.81199553512221e-05,0.0434023913699395,0.108761216198874
0,0,4.25369783726242e-13,0,-0.116804979635162,-0.00892291700585668,0.00887158532324545,0,5.1331682185852e-05,0.0433402738101428,0.10794985049797
0,0,0.0061044327513209,0,-0.112676562527213,-0.00556274394330759,-0.000541688808013305,0,0,0.0432768306837179,0.107179806389456
0,0,0.00648060518225498,0,-0.111681402170234,-0.00530359121198293,-0.00117701397027204,0,0,0.0432120842981941,0.106440694546045
0,0,-0.00697242919410608,0,-0.11492350995286,-0.00925178229423594,0.0161512179325609,0,7.29935557811581e-05,0.0431460637635771,0.105729931995879
0,0,-0.00256383791335341,0,-0.112298699265466,-0.00730143207647106,0.00980696089349176,0,5.83090963327125e-05,0.0430788013345474,0.1050532892108
0,0,0.00223195737670762,0,-0.109390566099137,-0.00503860479505485,0.00280664741834723,0,0,0.0430103416437957,0.10440726903292
0,0,-0.00528072820477322,0,-0.111980151613807,-0.00825169198779669,0.0132644877806583,0,0.000267932411911566,0.0429407142238082,0.103779755607765
0,0,1.21783605603169e-10,0,-0.141590378068031,-0.0384599623290641,0.0230307880774376,0,0.015429174129843,0.0428698265917718,0.103176289567745
0,0,-1.49869975272328e-11,0,-0.21819077324335,-0.115635682742979,0.0249882937206562,0,0.0906473890373103,0.0427970741149789,0.102594604687308
0,0,-1.07655800186507e-11,0,-0.199281064287334,-0.0972813441389468,0.0250876764806224,0,0.07219366766909,0.042722852066085,0.102036909082413
0,0,-8.27214230397472e-12,0,-0.196774116332108,-0.0953104791120531,0.0267240584109157,0,0.0685864207094096,0.0426473281525913,0.101499318039976
